template_id,segment_id,segment_name,lifecycle_stage,goal,theme,language,content,tone,hook,feature_reference
T0446_hi,4,Segment 4,trial,habit_formation,scarcity,hi,Only 3 hours left to पूरा करें आज's goal!,urgent,scarcity,streak
T0447,4,Segment 4,trial,habit_formation,scarcity,en,Limited time offer—practice now!,urgent,scarcity,streak
T0447_hi,4,Segment 4,trial,habit_formation,scarcity,hi,Limited time offer—अभ्यास करें now!,urgent,scarcity,streak
T0448,4,Segment 4,trial,habit_formation,scarcity,en,Today's special exercise expires soon!,urgent,scarcity,streak
T0448_hi,4,Segment 4,trial,habit_formation,scarcity,hi,Toदिन's special अभ्यास expires soon!,urgent,scarcity,streak
T0449,4,Segment 4,trial,habit_formation,scarcity,en,Last chance to maintain your streak today!,urgent,scarcity,streak
T0449_hi,4,Segment 4,trial,habit_formation,scarcity,hi,Last chance to maintain आपका स्ट्रीक आज!,urgent,scarcity,streak
T0450,4,Segment 4,trial,habit_formation,scarcity,en,Don't miss today's practice opportunity!,urgent,scarcity,streak
T0450_hi,4,Segment 4,trial,habit_formation,scarcity,hi,Don't miss आज's अभ्यास करें opportunity!,urgent,scarcity,streak
T0451,5,Segment 5,churned,re_engagement,loss_avoidance,en,Your streak will break in {hours_left} hours—complete one exercise!,urgent,loss_avoidance,exercises
T0451_hi,5,Segment 5,churned,re_engagement,loss_avoidance,hi,Your स्ट्रीक will break in {hours_left} hours—पूरा करें one अभ्यास!,urgent,loss_avoidance,exercises
T0452,5,Segment 5,churned,re_engagement,loss_avoidance,en,Don't lose your {streak_current}-day streak! Practice now.,urgent,loss_avoidance,exercises
T0452_hi,5,Segment 5,churned,re_engagement,loss_avoidance,hi,Don't lose आपका {स्ट्रीक_current}-दिन स्ट्रीक! Practice now.,urgent,loss_avoidance,exercises
T0453,5,Segment 5,churned,re_engagement,loss_avoidance,en,Your progress is at risk—complete today's exercise.,urgent,loss_avoidance,exercises
T0453_hi,5,Segment 5,churned,re_engagement,loss_avoidance,hi,Your progress is at risk—पूरा करें आज's अभ्यास.,urgent,loss_avoidance,exercises
T0454,5,Segment 5,churned,re_engagement,loss_avoidance,en,Only {hours_left} hours to maintain your streak!,urgent,loss_avoidance,exercises
T0454_hi,5,Segment 5,churned,re_engagement,loss_avoidance,hi,Only {hours_left} hours to maintain आपका स्ट्रीक!,urgent,loss_avoidance,exercises
T0455,5,Segment 5,churned,re_engagement,loss_avoidance,en,Don't let your {coins_balance} coins go to waste—practice today!,urgent,loss_avoidance,exercises
T0455_hi,5,Segment 5,churned,re_engagement,loss_avoidance,hi,Don't let आपका {सिक्के_balance} सिक्के go to waste—अभ्यास करें आज!,urgent,loss_avoidance,exercises
T0456,5,Segment 5,churned,re_engagement,unpredictability,en,Discover a new speaking exercise today!,curious,unpredictability,exercises
T0456_hi,5,Segment 5,churned,re_engagement,unpredictability,hi,Discover a new बोलना अभ्यास आज!,curious,unpredictability,exercises
T0457,5,Segment 5,churned,re_engagement,unpredictability,en,Try the AI tutor—see how it helps!,curious,unpredictability,exercises
T0457_hi,5,Segment 5,churned,re_engagement,unpredictability,hi,आज Try the AI tutor—see how it helps!,curious,unpredictability,exercises
T0458,5,Segment 5,churned,re_engagement,unpredictability,en,Unlock a surprise reward after your next exercise!,curious,unpredictability,exercises
T0458_hi,5,Segment 5,churned,re_engagement,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,curious,unpredictability,exercises
T0459,5,Segment 5,churned,re_engagement,unpredictability,en,What's your speaking score today? Find out!,curious,unpredictability,exercises
T0459_hi,5,Segment 5,churned,re_engagement,unpredictability,hi,What's आपका बोलना score आज? Find out!,curious,unpredictability,exercises
T0460,5,Segment 5,churned,re_engagement,unpredictability,en,Explore new practice scenarios—start now!,curious,unpredictability,exercises
T0460_hi,5,Segment 5,churned,re_engagement,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,curious,unpredictability,exercises
T0461,5,Segment 5,inactive,activation,unpredictability,en,Discover a new speaking exercise today!,curious,unpredictability,exercises
T0461_hi,5,Segment 5,inactive,activation,unpredictability,hi,Discover a new बोलना अभ्यास आज!,curious,unpredictability,exercises
T0462,5,Segment 5,inactive,activation,unpredictability,en,Try the AI tutor—see how it helps!,curious,unpredictability,exercises
T0462_hi,5,Segment 5,inactive,activation,unpredictability,hi,आज Try the AI tutor—see how it helps!,curious,unpredictability,exercises
T0463,5,Segment 5,inactive,activation,unpredictability,en,Unlock a surprise reward after your next exercise!,curious,unpredictability,exercises
T0463_hi,5,Segment 5,inactive,activation,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,curious,unpredictability,exercises
T0464,5,Segment 5,inactive,activation,unpredictability,en,What's your speaking score today? Find out!,curious,unpredictability,exercises
T0464_hi,5,Segment 5,inactive,activation,unpredictability,hi,What's आपका बोलना score आज? Find out!,curious,unpredictability,exercises
T0465,5,Segment 5,inactive,activation,unpredictability,en,Explore new practice scenarios—start now!,curious,unpredictability,exercises
T0465_hi,5,Segment 5,inactive,activation,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,curious,unpredictability,exercises
T0466,5,Segment 5,inactive,activation,epic_meaning,en,Join 1M+ Indians becoming confident speakers!,aspirational,epic_meaning,exercises
T0466_hi,5,Segment 5,inactive,activation,epic_meaning,hi,आज Join 1M+ Indians becoming confident speakers!,aspirational,epic_meaning,exercises
T0467,5,Segment 5,inactive,activation,epic_meaning,en,Be part of the English learning revolution!,aspirational,epic_meaning,exercises
T0467_hi,5,Segment 5,inactive,activation,epic_meaning,hi,Be part of the अंग्रेजी सीखेंing revolution!,aspirational,epic_meaning,exercises
T0468,5,Segment 5,inactive,activation,epic_meaning,en,Transform your career—practice speaking today!,aspirational,epic_meaning,exercises
T0468_hi,5,Segment 5,inactive,activation,epic_meaning,hi,Transform आपका career—अभ्यास करें बोलना आज!,aspirational,epic_meaning,exercises
T0469,5,Segment 5,inactive,activation,epic_meaning,en,Join thousands improving their English daily!,aspirational,epic_meaning,exercises
T0469_hi,5,Segment 5,inactive,activation,epic_meaning,hi,Join thousands improving their अंग्रेजी daily!,aspirational,epic_meaning,exercises
T0470,5,Segment 5,inactive,activation,epic_meaning,en,Your journey to fluency starts today!,aspirational,epic_meaning,exercises
T0470_hi,5,Segment 5,inactive,activation,epic_meaning,hi,Your journey to fluency starts आज!,aspirational,epic_meaning,exercises
T0471,5,Segment 5,paid,advocacy,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,celebratory,accomplishment,exercises
T0471_hi,5,Segment 5,paid,advocacy,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,celebratory,accomplishment,exercises
T0472,5,Segment 5,paid,advocacy,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,celebratory,accomplishment,exercises
T0472_hi,5,Segment 5,paid,advocacy,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,celebratory,accomplishment,exercises
T0473,5,Segment 5,paid,advocacy,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,celebratory,accomplishment,exercises
T0473_hi,5,Segment 5,paid,advocacy,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,celebratory,accomplishment,exercises
T0474,5,Segment 5,paid,advocacy,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,celebratory,accomplishment,exercises
T0474_hi,5,Segment 5,paid,advocacy,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,celebratory,accomplishment,exercises
T0475,5,Segment 5,paid,advocacy,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,celebratory,accomplishment,exercises
T0475_hi,5,Segment 5,paid,advocacy,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,celebratory,accomplishment,exercises
T0476,5,Segment 5,paid,advocacy,ownership,en,Your {coins_balance} coins—use them wisely!,celebratory,ownership,exercises
T0476_hi,5,Segment 5,paid,advocacy,ownership,hi,Your {सिक्के_balance} सिक्के—use them wisely!,celebratory,ownership,exercises
T0477,5,Segment 5,paid,advocacy,ownership,en,You've built a {streak_current}-day streak—it's yours!,celebratory,ownership,exercises
T0477_hi,5,Segment 5,paid,advocacy,ownership,hi,You've built a {स्ट्रीक_current}-दिन स्ट्रीक—it's आपकाs!,celebratory,ownership,exercises
T0478,5,Segment 5,paid,advocacy,ownership,en,"Your progress, your achievement—keep building!",celebratory,ownership,exercises
T0478_hi,5,Segment 5,paid,advocacy,ownership,hi,"Your progress, आपका achievement—keep building!",celebratory,ownership,exercises
T0479,5,Segment 5,paid,advocacy,ownership,en,You own {coins_balance} coins—earn more today!,celebratory,ownership,exercises
T0479_hi,5,Segment 5,paid,advocacy,ownership,hi,You own {सिक्के_balance} सिक्के—earn more आज!,celebratory,ownership,exercises
T0480,5,Segment 5,paid,advocacy,ownership,en,Your learning journey—make it count today!,celebratory,ownership,exercises
T0480_hi,5,Segment 5,paid,advocacy,ownership,hi,Your सीखेंing journey—make it count आज!,celebratory,ownership,exercises
T0481,5,Segment 5,paid,expansion,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,celebratory,accomplishment,leaderboard
T0481_hi,5,Segment 5,paid,expansion,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,celebratory,accomplishment,leaderboard
T0482,5,Segment 5,paid,expansion,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,celebratory,accomplishment,leaderboard
T0482_hi,5,Segment 5,paid,expansion,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,celebratory,accomplishment,leaderboard
T0483,5,Segment 5,paid,expansion,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,celebratory,accomplishment,leaderboard
T0483_hi,5,Segment 5,paid,expansion,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,celebratory,accomplishment,leaderboard
T0484,5,Segment 5,paid,expansion,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,celebratory,accomplishment,leaderboard
T0484_hi,5,Segment 5,paid,expansion,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,celebratory,accomplishment,leaderboard
T0485,5,Segment 5,paid,expansion,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,celebratory,accomplishment,leaderboard
T0485_hi,5,Segment 5,paid,expansion,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,celebratory,accomplishment,leaderboard
T0486,5,Segment 5,paid,expansion,ownership,en,Your {coins_balance} coins—use them wisely!,celebratory,ownership,leaderboard
T0486_hi,5,Segment 5,paid,expansion,ownership,hi,Your {सिक्के_balance} सिक्के—use them wisely!,celebratory,ownership,leaderboard
T0487,5,Segment 5,paid,expansion,ownership,en,You've built a {streak_current}-day streak—it's yours!,celebratory,ownership,leaderboard
T0487_hi,5,Segment 5,paid,expansion,ownership,hi,You've built a {स्ट्रीक_current}-दिन स्ट्रीक—it's आपकाs!,celebratory,ownership,leaderboard
T0488,5,Segment 5,paid,expansion,ownership,en,"Your progress, your achievement—keep building!",celebratory,ownership,leaderboard
T0488_hi,5,Segment 5,paid,expansion,ownership,hi,"Your progress, आपका achievement—keep building!",celebratory,ownership,leaderboard
T0489,5,Segment 5,paid,expansion,ownership,en,You own {coins_balance} coins—earn more today!,celebratory,ownership,leaderboard
T0489_hi,5,Segment 5,paid,expansion,ownership,hi,You own {सिक्के_balance} सिक्के—earn more आज!,celebratory,ownership,leaderboard
